매장ID,요일,날짜,영업여부,프로모션여부,공휴일여부,학교휴교여부
1039,5,2015-09-11,1.0,0,0,0
1040,5,2015-09-11,1.0,0,0,0
1041,5,2015-09-11,1.0,0,0,1
1042,5,2015-09-11,1.0,0,0,0
1044,5,2015-09-11,1.0,0,0,1
1045,5,2015-09-11,1.0,0,0,0
1047,5,2015-09-11,1.0,0,0,0
1048,5,2015-09-11,1.0,0,0,0
1049,5,2015-09-11,1.0,0,0,1
1050,5,2015-09-11,1.0,0,0,0
1051,5,2015-09-11,1.0,0,0,1
1052,5,2015-09-11,1.0,0,0,0
1053,5,2015-09-11,1.0,0,0,0
1054,5,2015-09-11,1.0,0,0,0
1056,5,2015-09-11,1.0,0,0,1
1057,5,2015-09-11,1.0,0,0,0
1058,5,2015-09-11,1.0,0,0,0
1059,5,2015-09-11,1.0,0,0,0
1060,5,2015-09-11,1.0,0,0,0
1061,5,2015-09-11,1.0,0,0,1
1062,5,2015-09-11,1.0,0,0,0
1063,5,2015-09-11,1.0,0,0,0
1064,5,2015-09-11,1.0,0,0,0
1065,5,2015-09-11,1.0,0,0,1
1066,5,2015-09-11,1.0,0,0,0
1067,5,2015-09-11,1.0,0,0,1
1068,5,2015-09-11,1.0,0,0,1
1070,5,2015-09-11,1.0,0,0,0
1071,5,2015-09-11,1.0,0,0,0
1072,5,2015-09-11,1.0,0,0,0
1073,5,2015-09-11,1.0,0,0,0
1076,5,2015-09-11,1.0,0,0,0
1077,5,2015-09-11,1.0,0,0,0
1078,5,2015-09-11,1.0,0,0,1
1079,5,2015-09-11,1.0,0,0,0
1080,5,2015-09-11,1.0,0,0,1
1083,5,2015-09-11,1.0,0,0,0
1084,5,2015-09-11,1.0,0,0,0
1086,5,2015-09-11,1.0,0,0,0
1087,5,2015-09-11,1.0,0,0,0
1088,5,2015-09-11,1.0,0,0,0
1089,5,2015-09-11,1.0,0,0,0
1091,5,2015-09-11,1.0,0,0,0
1092,5,2015-09-11,1.0,0,0,1
1094,5,2015-09-11,1.0,0,0,1
1096,5,2015-09-11,1.0,0,0,0
1097,5,2015-09-11,1.0,0,0,0
1099,5,2015-09-11,1.0,0,0,0
1100,5,2015-09-11,1.0,0,0,0
1101,5,2015-09-11,1.0,0,0,0
1102,5,2015-09-11,1.0,0,0,1
1103,5,2015-09-11,1.0,0,0,0
1104,5,2015-09-11,1.0,0,0,1
1105,5,2015-09-11,1.0,0,0,0
1106,5,2015-09-11,1.0,0,0,0
1107,5,2015-09-11,1.0,0,0,1
1109,5,2015-09-11,1.0,0,0,1
1111,5,2015-09-11,1.0,0,0,0
1112,5,2015-09-11,1.0,0,0,0
1113,5,2015-09-11,1.0,0,0,0
1114,5,2015-09-11,1.0,0,0,0
1115,5,2015-09-11,1.0,0,0,0
1,4,2015-09-10,1.0,0,0,0
3,4,2015-09-10,1.0,0,0,0
7,4,2015-09-10,1.0,0,0,0
8,4,2015-09-10,1.0,0,0,0
9,4,2015-09-10,1.0,0,0,0
10,4,2015-09-10,1.0,0,0,0
11,4,2015-09-10,1.0,0,0,0
12,4,2015-09-10,1.0,0,0,0
13,4,2015-09-10,1.0,0,0,1
14,4,2015-09-10,1.0,0,0,0
15,4,2015-09-10,1.0,0,0,0
16,4,2015-09-10,1.0,0,0,1
19,4,2015-09-10,1.0,0,0,0
20,4,2015-09-10,1.0,0,0,1
21,4,2015-09-10,1.0,0,0,1
22,4,2015-09-10,1.0,0,0,1
23,4,2015-09-10,1.0,0,0,0
24,4,2015-09-10,1.0,0,0,0
25,4,2015-09-10,1.0,0,0,0
27,4,2015-09-10,1.0,0,0,0
29,4,2015-09-10,1.0,0,0,0
30,4,2015-09-10,1.0,0,0,0
31,4,2015-09-10,1.0,0,0,0
32,4,2015-09-10,1.0,0,0,1
33,4,2015-09-10,1.0,0,0,0
35,4,2015-09-10,1.0,0,0,0
36,4,2015-09-10,1.0,0,0,1
38,4,2015-09-10,1.0,0,0,0
39,4,2015-09-10,1.0,0,0,0
40,4,2015-09-10,1.0,0,0,0
41,4,2015-09-10,1.0,0,0,1
42,4,2015-09-10,1.0,0,0,0
43,4,2015-09-10,1.0,0,0,0
45,4,2015-09-10,1.0,0,0,0
46,4,2015-09-10,1.0,0,0,1
47,4,2015-09-10,1.0,0,0,0
48,4,2015-09-10,1.0,0,0,0
49,4,2015-09-10,1.0,0,0,1
50,4,2015-09-10,1.0,0,0,0
51,4,2015-09-10,1.0,0,0,1
52,4,2015-09-10,1.0,0,0,1
53,4,2015-09-10,1.0,0,0,0
56,4,2015-09-10,1.0,0,0,0
58,4,2015-09-10,1.0,0,0,1
61,4,2015-09-10,1.0,0,0,1
62,4,2015-09-10,1.0,0,0,0
63,4,2015-09-10,1.0,0,0,0
64,4,2015-09-10,1.0,0,0,0
66,4,2015-09-10,1.0,0,0,1
67,4,2015-09-10,1.0,0,0,1
68,4,2015-09-10,1.0,0,0,0
69,4,2015-09-10,1.0,0,0,0
70,4,2015-09-10,1.0,0,0,0
71,4,2015-09-10,1.0,0,0,0
72,4,2015-09-10,1.0,0,0,1
73,4,2015-09-10,1.0,0,0,0
74,4,2015-09-10,1.0,0,0,0
75,4,2015-09-10,1.0,0,0,0
76,4,2015-09-10,1.0,0,0,1
77,4,2015-09-10,1.0,0,0,0
79,4,2015-09-10,1.0,0,0,1
80,4,2015-09-10,1.0,0,0,0
81,4,2015-09-10,1.0,0,0,1
82,4,2015-09-10,1.0,0,0,0
83,4,2015-09-10,1.0,0,0,0
84,4,2015-09-10,1.0,0,0,0
86,4,2015-09-10,1.0,0,0,0
89,4,2015-09-10,1.0,0,0,1
90,4,2015-09-10,1.0,0,0,0
91,4,2015-09-10,1.0,0,0,1
92,4,2015-09-10,1.0,0,0,0
93,4,2015-09-10,1.0,0,0,0
94,4,2015-09-10,1.0,0,0,0
98,4,2015-09-10,1.0,0,0,0
99,4,2015-09-10,1.0,0,0,1
100,4,2015-09-10,1.0,0,0,1
101,4,2015-09-10,1.0,0,0,0
102,4,2015-09-10,1.0,0,0,0
105,4,2015-09-10,1.0,0,0,1
107,4,2015-09-10,1.0,0,0,0
108,4,2015-09-10,1.0,0,0,1
109,4,2015-09-10,1.0,0,0,0
110,4,2015-09-10,1.0,0,0,0
111,4,2015-09-10,1.0,0,0,0
112,4,2015-09-10,1.0,0,0,0
113,4,2015-09-10,1.0,0,0,1
115,4,2015-09-10,1.0,0,0,1
117,4,2015-09-10,1.0,0,0,0
118,4,2015-09-10,1.0,0,0,0
119,4,2015-09-10,1.0,0,0,0
120,4,2015-09-10,1.0,0,0,0
122,4,2015-09-10,1.0,0,0,0
124,4,2015-09-10,1.0,0,0,0
126,4,2015-09-10,1.0,0,0,0
127,4,2015-09-10,1.0,0,0,1
128,4,2015-09-10,1.0,0,0,0
129,4,2015-09-10,1.0,0,0,1
130,4,2015-09-10,1.0,0,0,0
131,4,2015-09-10,1.0,0,0,0
132,4,2015-09-10,1.0,0,0,1
135,4,2015-09-10,1.0,0,0,0
136,4,2015-09-10,1.0,0,0,1
137,4,2015-09-10,1.0,0,0,1
139,4,2015-09-10,1.0,0,0,1
140,4,2015-09-10,1.0,0,0,0
141,4,2015-09-10,1.0,0,0,1
142,4,2015-09-10,1.0,0,0,0
143,4,2015-09-10,1.0,0,0,0
144,4,2015-09-10,1.0,0,0,1
145,4,2015-09-10,1.0,0,0,1
146,4,2015-09-10,1.0,0,0,0
147,4,2015-09-10,1.0,0,0,0
149,4,2015-09-10,1.0,0,0,1
150,4,2015-09-10,1.0,0,0,0
152,4,2015-09-10,1.0,0,0,0
153,4,2015-09-10,1.0,0,0,0
154,4,2015-09-10,1.0,0,0,0
155,4,2015-09-10,1.0,0,0,1
157,4,2015-09-10,1.0,0,0,0
158,4,2015-09-10,1.0,0,0,0
159,4,2015-09-10,1.0,0,0,1
160,4,2015-09-10,1.0,0,0,0
161,4,2015-09-10,1.0,0,0,0
162,4,2015-09-10,1.0,0,0,0
164,4,2015-09-10,1.0,0,0,1
165,4,2015-09-10,1.0,0,0,1
166,4,2015-09-10,1.0,0,0,0
168,4,2015-09-10,1.0,0,0,1
169,4,2015-09-10,1.0,0,0,0
170,4,2015-09-10,1.0,0,0,0
171,4,2015-09-10,1.0,0,0,0
172,4,2015-09-10,1.0,0,0,1
174,4,2015-09-10,1.0,0,0,1
175,4,2015-09-10,1.0,0,0,0
176,4,2015-09-10,1.0,0,0,0
179,4,2015-09-10,1.0,0,0,0
180,4,2015-09-10,1.0,0,0,0
181,4,2015-09-10,1.0,0,0,1
182,4,2015-09-10,1.0,0,0,0
183,4,2015-09-10,1.0,0,0,1
184,4,2015-09-10,1.0,0,0,0
186,4,2015-09-10,1.0,0,0,1
187,4,2015-09-10,1.0,0,0,0
188,4,2015-09-10,1.0,0,0,0
189,4,2015-09-10,1.0,0,0,0
190,4,2015-09-10,1.0,0,0,1
191,4,2015-09-10,1.0,0,0,1
192,4,2015-09-10,1.0,0,0,1
193,4,2015-09-10,1.0,0,0,1
194,4,2015-09-10,1.0,0,0,1
195,4,2015-09-10,1.0,0,0,0
197,4,2015-09-10,1.0,0,0,0
199,4,2015-09-10,1.0,0,0,0
200,4,2015-09-10,1.0,0,0,0
201,4,2015-09-10,1.0,0,0,0
202,4,2015-09-10,1.0,0,0,0
204,4,2015-09-10,1.0,0,0,1
206,4,2015-09-10,1.0,0,0,0
207,4,2015-09-10,1.0,0,0,0
209,4,2015-09-10,1.0,0,0,0
210,4,2015-09-10,1.0,0,0,0
212,4,2015-09-10,1.0,0,0,0
213,4,2015-09-10,1.0,0,0,0
214,4,2015-09-10,1.0,0,0,0
215,4,2015-09-10,1.0,0,0,1
216,4,2015-09-10,1.0,0,0,0
217,4,2015-09-10,1.0,0,0,0
218,4,2015-09-10,1.0,0,0,1
219,4,2015-09-10,1.0,0,0,0
220,4,2015-09-10,1.0,0,0,0
221,4,2015-09-10,1.0,0,0,0
224,4,2015-09-10,1.0,0,0,1
226,4,2015-09-10,1.0,0,0,0
227,4,2015-09-10,1.0,0,0,0
228,4,2015-09-10,1.0,0,0,0
229,4,2015-09-10,1.0,0,0,0
230,4,2015-09-10,1.0,0,0,0
231,4,2015-09-10,1.0,0,0,1
233,4,2015-09-10,1.0,0,0,0
234,4,2015-09-10,1.0,0,0,0
235,4,2015-09-10,1.0,0,0,0
238,4,2015-09-10,1.0,0,0,0
239,4,2015-09-10,1.0,0,0,0
241,4,2015-09-10,1.0,0,0,0
242,4,2015-09-10,1.0,0,0,0
243,4,2015-09-10,1.0,0,0,1
244,4,2015-09-10,1.0,0,0,0
245,4,2015-09-10,1.0,0,0,0
246,4,2015-09-10,1.0,0,0,0
247,4,2015-09-10,1.0,0,0,0
248,4,2015-09-10,1.0,0,0,0
249,4,2015-09-10,1.0,0,0,0
250,4,2015-09-10,1.0,0,0,0
251,4,2015-09-10,1.0,0,0,0
252,4,2015-09-10,1.0,0,0,0
253,4,2015-09-10,1.0,0,0,0
254,4,2015-09-10,1.0,0,0,0
255,4,2015-09-10,1.0,0,0,0
256,4,2015-09-10,1.0,0,0,0
258,4,2015-09-10,1.0,0,0,1
259,4,2015-09-10,1.0,0,0,0
262,4,2015-09-10,1.0,0,0,0
263,4,2015-09-10,1.0,0,0,1
265,4,2015-09-10,1.0,0,0,0
267,4,2015-09-10,1.0,0,0,0
268,4,2015-09-10,1.0,0,0,0
269,4,2015-09-10,1.0,0,0,0
272,4,2015-09-10,1.0,0,0,0
273,4,2015-09-10,1.0,0,0,0
274,4,2015-09-10,1.0,0,0,0
275,4,2015-09-10,1.0,0,0,1
277,4,2015-09-10,1.0,0,0,1
278,4,2015-09-10,1.0,0,0,0
279,4,2015-09-10,1.0,0,0,1
280,4,2015-09-10,1.0,0,0,1
281,4,2015-09-10,1.0,0,0,0
283,4,2015-09-10,1.0,0,0,1
284,4,2015-09-10,1.0,0,0,1
285,4,2015-09-10,1.0,0,0,0
287,4,2015-09-10,1.0,0,0,1
288,4,2015-09-10,1.0,0,0,1
289,4,2015-09-10,1.0,0,0,0
290,4,2015-09-10,1.0,0,0,0
294,4,2015-09-10,1.0,0,0,0
295,4,2015-09-10,1.0,0,0,1
296,4,2015-09-10,1.0,0,0,0
297,4,2015-09-10,1.0,0,0,1
298,4,2015-09-10,1.0,0,0,1
299,4,2015-09-10,1.0,0,0,0
300,4,2015-09-10,1.0,0,0,0
301,4,2015-09-10,1.0,0,0,0
302,4,2015-09-10,1.0,0,0,0
303,4,2015-09-10,1.0,0,0,0
304,4,2015-09-10,1.0,0,0,0
305,4,2015-09-10,1.0,0,0,0
306,4,2015-09-10,1.0,0,0,1
308,4,2015-09-10,1.0,0,0,0
309,4,2015-09-10,1.0,0,0,0
310,4,2015-09-10,1.0,0,0,0
311,4,2015-09-10,1.0,0,0,0
312,4,2015-09-10,1.0,0,0,0
314,4,2015-09-10,1.0,0,0,0
315,4,2015-09-10,1.0,0,0,0
316,4,2015-09-10,1.0,0,0,0
317,4,2015-09-10,1.0,0,0,1
319,4,2015-09-10,1.0,0,0,0
320,4,2015-09-10,1.0,0,0,0
323,4,2015-09-10,1.0,0,0,0
325,4,2015-09-10,1.0,0,0,0
326,4,2015-09-10,1.0,0,0,0
328,4,2015-09-10,1.0,0,0,0
329,4,2015-09-10,1.0,0,0,0
330,4,2015-09-10,1.0,0,0,0
331,4,2015-09-10,1.0,0,0,0
333,4,2015-09-10,1.0,0,0,0
334,4,2015-09-10,1.0,0,0,0
335,4,2015-09-10,1.0,0,0,0
336,4,2015-09-10,1.0,0,0,0
337,4,2015-09-10,1.0,0,0,0
338,4,2015-09-10,1.0,0,0,0
339,4,2015-09-10,1.0,0,0,0
340,4,2015-09-10,1.0,0,0,0
341,4,2015-09-10,1.0,0,0,0
342,4,2015-09-10,1.0,0,0,1
343,4,2015-09-10,1.0,0,0,0
344,4,2015-09-10,1.0,0,0,0
345,4,2015-09-10,1.0,0,0,1
346,4,2015-09-10,1.0,0,0,0
347,4,2015-09-10,1.0,0,0,1
348,4,2015-09-10,1.0,0,0,1
350,4,2015-09-10,1.0,0,0,0
351,4,2015-09-10,1.0,0,0,0
352,4,2015-09-10,1.0,0,0,0
353,4,2015-09-10,1.0,0,0,1
354,4,2015-09-10,1.0,0,0,0
355,4,2015-09-10,1.0,0,0,0
356,4,2015-09-10,1.0,0,0,1
358,4,2015-09-10,1.0,0,0,0
359,4,2015-09-10,1.0,0,0,0
362,4,2015-09-10,1.0,0,0,0
364,4,2015-09-10,1.0,0,0,0
365,4,2015-09-10,1.0,0,0,1
367,4,2015-09-10,1.0,0,0,0
368,4,2015-09-10,1.0,0,0,1
369,4,2015-09-10,1.0,0,0,0
370,4,2015-09-10,1.0,0,0,0
371,4,2015-09-10,1.0,0,0,0
372,4,2015-09-10,1.0,0,0,0
373,4,2015-09-10,1.0,0,0,1
377,4,2015-09-10,1.0,0,0,0
378,4,2015-09-10,1.0,0,0,0
379,4,2015-09-10,1.0,0,0,0
380,4,2015-09-10,1.0,0,0,0
383,4,2015-09-10,1.0,0,0,0
385,4,2015-09-10,1.0,0,0,1
386,4,2015-09-10,1.0,0,0,0
387,4,2015-09-10,1.0,0,0,0
388,4,2015-09-10,1.0,0,0,0
389,4,2015-09-10,1.0,0,0,0
391,4,2015-09-10,1.0,0,0,0
392,4,2015-09-10,1.0,0,0,0
393,4,2015-09-10,1.0,0,0,0
394,4,2015-09-10,1.0,0,0,0
395,4,2015-09-10,1.0,0,0,0
397,4,2015-09-10,1.0,0,0,0
398,4,2015-09-10,1.0,0,0,0
399,4,2015-09-10,1.0,0,0,1
403,4,2015-09-10,1.0,0,0,0
404,4,2015-09-10,1.0,0,0,1
405,4,2015-09-10,1.0,0,0,0
406,4,2015-09-10,1.0,0,0,0
407,4,2015-09-10,1.0,0,0,1
408,4,2015-09-10,1.0,0,0,1
409,4,2015-09-10,1.0,0,0,0
410,4,2015-09-10,1.0,0,0,0
411,4,2015-09-10,1.0,0,0,0
412,4,2015-09-10,1.0,0,0,1
413,4,2015-09-10,1.0,0,0,1
414,4,2015-09-10,1.0,0,0,0
415,4,2015-09-10,1.0,0,0,0
416,4,2015-09-10,1.0,0,0,0
417,4,2015-09-10,1.0,0,0,0
418,4,2015-09-10,1.0,0,0,0
420,4,2015-09-10,1.0,0,0,1
421,4,2015-09-10,1.0,0,0,0
422,4,2015-09-10,1.0,0,0,0
424,4,2015-09-10,1.0,0,0,0
425,4,2015-09-10,1.0,0,0,0
426,4,2015-09-10,1.0,0,0,0
427,4,2015-09-10,1.0,0,0,1
428,4,2015-09-10,1.0,0,0,1
429,4,2015-09-10,1.0,0,0,1
430,4,2015-09-10,1.0,0,0,1
431,4,2015-09-10,1.0,0,0,0
432,4,2015-09-10,1.0,0,0,0
433,4,2015-09-10,1.0,0,0,0
434,4,2015-09-10,1.0,0,0,1
435,4,2015-09-10,1.0,0,0,0
440,4,2015-09-10,1.0,0,0,1
441,4,2015-09-10,1.0,0,0,0
442,4,2015-09-10,1.0,0,0,1
445,4,2015-09-10,1.0,0,0,0
446,4,2015-09-10,1.0,0,0,0
447,4,2015-09-10,1.0,0,0,0
448,4,2015-09-10,1.0,0,0,0
449,4,2015-09-10,1.0,0,0,0
450,4,2015-09-10,1.0,0,0,1
451,4,2015-09-10,1.0,0,0,0
452,4,2015-09-10,1.0,0,0,0
453,4,2015-09-10,1.0,0,0,0
455,4,2015-09-10,1.0,0,0,1
456,4,2015-09-10,1.0,0,0,0
457,4,2015-09-10,1.0,0,0,1
458,4,2015-09-10,1.0,0,0,0
459,4,2015-09-10,1.0,0,0,0
461,4,2015-09-10,1.0,0,0,1
463,4,2015-09-10,1.0,0,0,0
465,4,2015-09-10,1.0,0,0,0
466,4,2015-09-10,1.0,0,0,0
467,4,2015-09-10,1.0,0,0,0
468,4,2015-09-10,1.0,0,0,0
470,4,2015-09-10,1.0,0,0,0
471,4,2015-09-10,1.0,0,0,1
472,4,2015-09-10,1.0,0,0,0
473,4,2015-09-10,1.0,0,0,0
475,4,2015-09-10,1.0,0,0,0
477,4,2015-09-10,1.0,0,0,1
481,4,2015-09-10,1.0,0,0,0
484,4,2015-09-10,1.0,0,0,0
485,4,2015-09-10,1.0,0,0,1
486,4,2015-09-10,1.0,0,0,0
487,4,2015-09-10,1.0,0,0,0
488,4,2015-09-10,1.0,0,0,0
490,4,2015-09-10,1.0,0,0,1
491,4,2015-09-10,1.0,0,0,1
492,4,2015-09-10,1.0,0,0,1
493,4,2015-09-10,1.0,0,0,0
495,4,2015-09-10,1.0,0,0,1
497,4,2015-09-10,1.0,0,0,0
498,4,2015-09-10,1.0,0,0,1
499,4,2015-09-10,1.0,0,0,1
500,4,2015-09-10,1.0,0,0,1
501,4,2015-09-10,1.0,0,0,1
502,4,2015-09-10,1.0,0,0,0
504,4,2015-09-10,1.0,0,0,0
505,4,2015-09-10,1.0,0,0,1
506,4,2015-09-10,1.0,0,0,0
507,4,2015-09-10,1.0,0,0,0
508,4,2015-09-10,1.0,0,0,0
509,4,2015-09-10,1.0,0,0,0
510,4,2015-09-10,1.0,0,0,0
511,4,2015-09-10,1.0,0,0,0
512,4,2015-09-10,1.0,0,0,1
514,4,2015-09-10,1.0,0,0,1
515,4,2015-09-10,1.0,0,0,0
516,4,2015-09-10,1.0,0,0,0
517,4,2015-09-10,1.0,0,0,0
518,4,2015-09-10,1.0,0,0,1
519,4,2015-09-10,1.0,0,0,0
520,4,2015-09-10,1.0,0,0,0
521,4,2015-09-10,1.0,0,0,0
522,4,2015-09-10,1.0,0,0,1
524,4,2015-09-10,1.0,0,0,0
527,4,2015-09-10,1.0,0,0,0
528,4,2015-09-10,1.0,0,0,0
529,4,2015-09-10,1.0,0,0,0
530,4,2015-09-10,1.0,0,0,0
531,4,2015-09-10,1.0,0,0,0
532,4,2015-09-10,1.0,0,0,0
533,4,2015-09-10,1.0,0,0,1
534,4,2015-09-10,1.0,0,0,1
535,4,2015-09-10,1.0,0,0,0
536,4,2015-09-10,1.0,0,0,0
537,4,2015-09-10,1.0,0,0,1
538,4,2015-09-10,1.0,0,0,0
539,4,2015-09-10,1.0,0,0,1
540,4,2015-09-10,1.0,0,0,1
541,4,2015-09-10,1.0,0,0,0
542,4,2015-09-10,1.0,0,0,1
543,4,2015-09-10,1.0,0,0,0
545,4,2015-09-10,1.0,0,0,0
547,4,2015-09-10,1.0,0,0,1
548,4,2015-09-10,1.0,0,0,0
549,4,2015-09-10,1.0,0,0,0
550,4,2015-09-10,1.0,0,0,0
551,4,2015-09-10,1.0,0,0,0
552,4,2015-09-10,1.0,0,0,0
553,4,2015-09-10,1.0,0,0,1
554,4,2015-09-10,1.0,0,0,0
555,4,2015-09-10,1.0,0,0,1
557,4,2015-09-10,1.0,0,0,0
558,4,2015-09-10,1.0,0,0,0
561,4,2015-09-10,1.0,0,0,0
562,4,2015-09-10,1.0,0,0,0
563,4,2015-09-10,1.0,0,0,0
564,4,2015-09-10,1.0,0,0,0
565,4,2015-09-10,1.0,0,0,0
566,4,2015-09-10,1.0,0,0,0
567,4,2015-09-10,1.0,0,0,0
568,4,2015-09-10,1.0,0,0,0
570,4,2015-09-10,1.0,0,0,0
571,4,2015-09-10,1.0,0,0,1
572,4,2015-09-10,1.0,0,0,0
573,4,2015-09-10,1.0,0,0,1
574,4,2015-09-10,1.0,0,0,1
575,4,2015-09-10,1.0,0,0,1
577,4,2015-09-10,1.0,0,0,0
578,4,2015-09-10,1.0,0,0,0
579,4,2015-09-10,1.0,0,0,0
580,4,2015-09-10,1.0,0,0,0
581,4,2015-09-10,1.0,0,0,0
582,4,2015-09-10,1.0,0,0,0
584,4,2015-09-10,1.0,0,0,0
585,4,2015-09-10,1.0,0,0,0
586,4,2015-09-10,1.0,0,0,0
587,4,2015-09-10,1.0,0,0,1
588,4,2015-09-10,1.0,0,0,0
589,4,2015-09-10,1.0,0,0,0
590,4,2015-09-10,1.0,0,0,1
591,4,2015-09-10,1.0,0,0,1
592,4,2015-09-10,1.0,0,0,0
593,4,2015-09-10,1.0,0,0,0
597,4,2015-09-10,1.0,0,0,0
598,4,2015-09-10,1.0,0,0,1
600,4,2015-09-10,1.0,0,0,0
601,4,2015-09-10,1.0,0,0,0
602,4,2015-09-10,1.0,0,0,0
603,4,2015-09-10,1.0,0,0,1
604,4,2015-09-10,1.0,0,0,1
605,4,2015-09-10,1.0,0,0,1
610,4,2015-09-10,1.0,0,0,0
611,4,2015-09-10,1.0,0,0,1
612,4,2015-09-10,1.0,0,0,1
615,4,2015-09-10,1.0,0,0,0
616,4,2015-09-10,1.0,0,0,0
618,4,2015-09-10,1.0,0,0,0
619,4,2015-09-10,1.0,0,0,1
620,4,2015-09-10,1.0,0,0,1
621,4,2015-09-10,1.0,0,0,0
622,4,2015-09-10,,0,0,0
623,4,2015-09-10,1.0,0,0,0
624,4,2015-09-10,1.0,0,0,0
625,4,2015-09-10,1.0,0,0,0
627,4,2015-09-10,1.0,0,0,0
628,4,2015-09-10,1.0,0,0,0
629,4,2015-09-10,1.0,0,0,1
631,4,2015-09-10,1.0,0,0,0
632,4,2015-09-10,1.0,0,0,0
633,4,2015-09-10,1.0,0,0,1
636,4,2015-09-10,1.0,0,0,1
637,4,2015-09-10,1.0,0,0,1
638,4,2015-09-10,1.0,0,0,1
639,4,2015-09-10,1.0,0,0,0
640,4,2015-09-10,1.0,0,0,0
641,4,2015-09-10,1.0,0,0,0
642,4,2015-09-10,1.0,0,0,0
643,4,2015-09-10,1.0,0,0,0
644,4,2015-09-10,1.0,0,0,1
645,4,2015-09-10,1.0,0,0,1
646,4,2015-09-10,1.0,0,0,1
647,4,2015-09-10,1.0,0,0,0
650,4,2015-09-10,1.0,0,0,1
651,4,2015-09-10,1.0,0,0,0
653,4,2015-09-10,1.0,0,0,0
655,4,2015-09-10,1.0,0,0,0
656,4,2015-09-10,1.0,0,0,0
657,4,2015-09-10,1.0,0,0,0
658,4,2015-09-10,1.0,0,0,0
659,4,2015-09-10,1.0,0,0,0
660,4,2015-09-10,1.0,0,0,1
661,4,2015-09-10,1.0,0,0,0
662,4,2015-09-10,1.0,0,0,0
663,4,2015-09-10,1.0,0,0,1
665,4,2015-09-10,1.0,0,0,0
666,4,2015-09-10,1.0,0,0,1
667,4,2015-09-10,1.0,0,0,0
669,4,2015-09-10,1.0,0,0,1
670,4,2015-09-10,1.0,0,0,1
671,4,2015-09-10,1.0,0,0,1
673,4,2015-09-10,1.0,0,0,1
674,4,2015-09-10,1.0,0,0,0
675,4,2015-09-10,1.0,0,0,0
676,4,2015-09-10,1.0,0,0,0
677,4,2015-09-10,1.0,0,0,1
678,4,2015-09-10,1.0,0,0,0
680,4,2015-09-10,1.0,0,0,0
681,4,2015-09-10,1.0,0,0,0
684,4,2015-09-10,1.0,0,0,1
685,4,2015-09-10,1.0,0,0,0
687,4,2015-09-10,1.0,0,0,0
689,4,2015-09-10,1.0,0,0,0
690,4,2015-09-10,1.0,0,0,0
691,4,2015-09-10,1.0,0,0,0
692,4,2015-09-10,1.0,0,0,0
693,4,2015-09-10,1.0,0,0,0
694,4,2015-09-10,1.0,0,0,1
695,4,2015-09-10,1.0,0,0,0
696,4,2015-09-10,1.0,0,0,0
697,4,2015-09-10,1.0,0,0,0
699,4,2015-09-10,1.0,0,0,0
700,4,2015-09-10,1.0,0,0,0
701,4,2015-09-10,1.0,0,0,1
702,4,2015-09-10,1.0,0,0,1
703,4,2015-09-10,1.0,0,0,0
705,4,2015-09-10,1.0,0,0,0
706,4,2015-09-10,1.0,0,0,1
707,4,2015-09-10,1.0,0,0,0
710,4,2015-09-10,1.0,0,0,1
711,4,2015-09-10,1.0,0,0,1
712,4,2015-09-10,1.0,0,0,1
713,4,2015-09-10,1.0,0,0,0
714,4,2015-09-10,1.0,0,0,1
716,4,2015-09-10,1.0,0,0,1
717,4,2015-09-10,1.0,0,0,0
718,4,2015-09-10,1.0,0,0,0
719,4,2015-09-10,1.0,0,0,1
720,4,2015-09-10,1.0,0,0,0
721,4,2015-09-10,1.0,0,0,0
722,4,2015-09-10,1.0,0,0,0
723,4,2015-09-10,1.0,0,0,0
724,4,2015-09-10,1.0,0,0,0
725,4,2015-09-10,1.0,0,0,0
727,4,2015-09-10,1.0,0,0,0
728,4,2015-09-10,1.0,0,0,1
729,4,2015-09-10,1.0,0,0,0
731,4,2015-09-10,1.0,0,0,0
732,4,2015-09-10,1.0,0,0,0
733,4,2015-09-10,1.0,0,0,0
734,4,2015-09-10,1.0,0,0,0
736,4,2015-09-10,1.0,0,0,1
737,4,2015-09-10,1.0,0,0,0
738,4,2015-09-10,1.0,0,0,0
739,4,2015-09-10,1.0,0,0,1
740,4,2015-09-10,1.0,0,0,0
741,4,2015-09-10,1.0,0,0,0
742,4,2015-09-10,1.0,0,0,0
744,4,2015-09-10,1.0,0,0,1
746,4,2015-09-10,1.0,0,0,0
748,4,2015-09-10,1.0,0,0,0
749,4,2015-09-10,1.0,0,0,0
750,4,2015-09-10,1.0,0,0,1
751,4,2015-09-10,1.0,0,0,0
752,4,2015-09-10,1.0,0,0,0
753,4,2015-09-10,1.0,0,0,0
756,4,2015-09-10,1.0,0,0,0
757,4,2015-09-10,1.0,0,0,1
758,4,2015-09-10,1.0,0,0,1
759,4,2015-09-10,1.0,0,0,0
762,4,2015-09-10,1.0,0,0,1
763,4,2015-09-10,1.0,0,0,0
764,4,2015-09-10,1.0,0,0,0
765,4,2015-09-10,1.0,0,0,1
766,4,2015-09-10,1.0,0,0,1
767,4,2015-09-10,1.0,0,0,0
768,4,2015-09-10,1.0,0,0,0
769,4,2015-09-10,1.0,0,0,0
770,4,2015-09-10,1.0,0,0,0
771,4,2015-09-10,1.0,0,0,1
772,4,2015-09-10,1.0,0,0,0
773,4,2015-09-10,1.0,0,0,0
